"sharks_id","name","tagIdNumber","species","gender","stageOfLife","length","weight","tagDate","tagLocation","description","pings__active","pings__id","pings__datetime","pings__tz_datetime","pings__latitude","pings__longitude"
"","","","","","","","","","","","1","52483","20 August 2016 6:48:38 AM","20 August 2016 6:48:38 AM +0900","34.51363","-74.67731"
"","","","","","","","","","","","1","52436","15 August 2016 7:38:15 AM","15 August 2016 7:38:15 AM +0900","35.37208","-74.12492"
"","","","","","","","","","","","1","52104","20 July 2016 9:37:22 AM","20 July 2016 9:37:22 AM +0900","35.56255","-64.75847"
"","","","","","","","","","","","1","52090","19 July 2016 3:47:22 PM","19 July 2016 3:47:22 PM +0900","35.49735","-64.53632"
"","","","","","","","","","","","1","51904","8 July 2016 11:13:58 AM","8 July 2016 11:13:58 AM +0900","35.45954","-75.08925"
"","","","","","","","","","","","1","51902","8 July 2016 7:24:34 AM","8 July 2016 7:24:34 AM +0900","35.41654","-75.11765"
"","","","","","","","","","","","1","51831","6 July 2016 4:08:36 AM","6 July 2016 4:08:36 AM +0900","34.65224","-75.60899"
"","","","","","","","","","","","1","51829","5 July 2016 10:52:10 PM","5 July 2016 10:52:10 PM +0900","33.77189","-75.92336"
"","","","","","","","","","","","1","51828","5 July 2016 10:52:10 PM","5 July 2016 10:52:10 PM +0900","33.77189","-75.92336"
"","","","","","","","","","","","1","51795","3 July 2016 3:06:14 AM","3 July 2016 3:06:14 AM +0900","33.03309","-76.98125"
"","","","","","","","","","","","1","51289","25 May 2016 8:01:59 PM","25 May 2016 8:01:59 PM +0900","29.47636","-78.12051"
"","","","","","","","","","","","1","51287","25 May 2016 7:39:17 PM","25 May 2016 7:39:17 PM +0900","29.4883","-78.12623"
"","","","","","","","","","","","1","51220","22 May 2016 8:54:28 PM","22 May 2016 8:54:28 PM +0900","30.88565","-79.09792"
"","","","","","","","","","","","1","51219","22 May 2016 7:18:47 PM","22 May 2016 7:18:47 PM +0900","30.89852","-79.0585"
"","","","","","","","","","","","1","50655","25 April 2016 4:22:15 AM","25 April 2016 4:22:15 AM +0900","31.09249","-76.58207"
"","","","","","","","","","","","1","50433","15 April 2016 9:45:14 AM","15 April 2016 9:45:14 AM +0900","32.21623","-77.23641"
"","","","","","","","","","","","1","50429","15 April 2016 8:08:44 AM","15 April 2016 8:08:44 AM +0900","32.18296","-77.19131"
"","","","","","","","","","","","1","50432","15 April 2016 7:20:53 AM","15 April 2016 7:20:53 AM +0900","32.54391","-76.58122"
"","","","","","","","","","","","1","50423","14 April 2016 10:30:27 AM","14 April 2016 10:30:27 AM +0900","32.28497","-76.71105"
"","","","","","","","","","","","1","50410","13 April 2016 12:25:12 PM","13 April 2016 12:25:12 PM +0900","32.15222","-76.39674"
"","","","","","","","","","","","1","50409","13 April 2016 10:46:06 AM","13 April 2016 10:46:06 AM +0900","32.06542","-76.43318"
"","","","","","","","","","","","1","49909","17 March 2016 10:10:51 AM","17 March 2016 10:10:51 AM +0900","36.87105","-68.47573"
"","","","","","","","","","","","1","49904","17 March 2016 1:47:09 AM","17 March 2016 1:47:09 AM +0900","36.55247","-68.40834"
"","","","","","","","","","","","1","49902","17 March 2016 12:29:26 AM","17 March 2016 12:29:26 AM +0900","36.38548","-68.37799"
"","","","","","","","","","","","1","49896","16 March 2016 12:08:49 PM","16 March 2016 12:08:49 PM +0900","36.41258","-68.38536"
"","","","","","","","","","","","1","49892","16 March 2016 6:52:29 AM","16 March 2016 6:52:29 AM +0900","36.15803","-68.3883"
"","","","","","","","","","","","1","49891","16 March 2016 6:25:33 AM","16 March 2016 6:25:33 AM +0900","36.09078","-68.29526"
"","","","","","","","","","","","1","49885","15 March 2016 11:06:11 PM","15 March 2016 11:06:11 PM +0900","35.71082","-68.08948"
"","","","","","","","","","","","1","49884","15 March 2016 10:16:32 PM","15 March 2016 10:16:32 PM +0900","35.70808","-68.21778"
"","","","","","","","","","","","1","49882","15 March 2016 7:06:36 PM","15 March 2016 7:06:36 PM +0900","35.65768","-68.08862"
"","","","","","","","","","","","1","49883","15 March 2016 7:01:10 PM","15 March 2016 7:01:10 PM +0900","35.25199","-68.35096"
"","","","","","","","","","","","1","49871","15 March 2016 3:44:01 AM","15 March 2016 3:44:01 AM +0900","35.01813","-67.72837"
"","","","","","","","","","","","1","49864","13 March 2016 11:48:44 PM","13 March 2016 11:48:44 PM +0900","34.59205","-66.57534"
"","","","","","","","","","","","1","49850","12 March 2016 8:19:26 PM","12 March 2016 8:19:26 PM +0900","34.05132","-65.38772"
"","","","","","","","","","","","1","49849","12 March 2016 7:59:16 PM","12 March 2016 7:59:16 PM +0900","34.12377","-65.00066"
"","","","","","","","","","","","1","49848","12 March 2016 6:53:18 PM","12 March 2016 6:53:18 PM +0900","34.11418","-64.99152"
"","","","","","","","","","","","1","49840","12 March 2016 10:09:38 AM","12 March 2016 10:09:38 AM +0900","34.05529","-64.80531"
"","","","","","","","","","","","1","49833","11 March 2016 7:08:41 PM","11 March 2016 7:08:41 PM +0900","33.9136","-64.44327"
"","","","","","","","","","","","1","49829","11 March 2016 3:18:18 PM","11 March 2016 3:18:18 PM +0900","33.97331","-64.28035"
"","","","","","","","","","","","1","49826","11 March 2016 9:42:55 AM","11 March 2016 9:42:55 AM +0900","33.88695","-64.22048"
"","","","","","","","","","","","1","49823","11 March 2016 8:08:35 AM","11 March 2016 8:08:35 AM +0900","33.82253","-64.16252"
"","","","","","","","","","","","1","49822","11 March 2016 6:49:55 AM","11 March 2016 6:49:55 AM +0900","33.8128","-64.16556"
"","","","","","","","","","","","1","49821","11 March 2016 4:31:16 AM","11 March 2016 4:31:16 AM +0900","33.81488","-64.1649"
"","","","","","","","","","","","1","49653","28 February 2016 7:10:53 PM","28 February 2016 7:10:53 PM +0900","39.40933","-58.37851"
"","","","","","","","","","","","1","49642","27 February 2016 7:27:31 PM","27 February 2016 7:27:31 PM +0900","40.48163","-59.02547"
"","","","","","","","","","","","1","49640","27 February 2016 7:13:16 PM","27 February 2016 7:13:16 PM +0900","40.50277","-59.04264"
"","","","","","","","","","","","1","49621","26 February 2016 4:42:44 PM","26 February 2016 4:42:44 PM +0900","40.76049","-58.60065"
"","","","","","","","","","","","1","49620","26 February 2016 4:12:49 PM","26 February 2016 4:12:49 PM +0900","40.81704","-58.62007"
"","","","","","","","","","","","1","49618","26 February 2016 2:36:55 PM","26 February 2016 2:36:55 PM +0900","40.74886","-58.60153"
"","","","","","","","","","","","1","49605","25 February 2016 7:37:57 PM","25 February 2016 7:37:57 PM +0900","41.35173","-58.58476"
"","","","","","","","","","","","1","49604","25 February 2016 6:57:36 PM","25 February 2016 6:57:36 PM +0900","41.3691","-58.61029"
"","","","","","","","","","","","1","49602","25 February 2016 6:37:00 PM","25 February 2016 6:37:00 PM +0900","41.39231","-58.607"
"","","","","","","","","","","","1","49597","25 February 2016 4:20:45 PM","25 February 2016 4:20:45 PM +0900","41.68294","-58.83297"
"","","","","","","","","","","","1","49594","25 February 2016 9:18:44 AM","25 February 2016 9:18:44 AM +0900","41.67063","-58.85674"
"","","","","","","","","","","","1","49593","25 February 2016 7:39:33 AM","25 February 2016 7:39:33 AM +0900","41.73558","-58.78207"
"","","","","","","","","","","","1","49590","25 February 2016 6:16:38 AM","25 February 2016 6:16:38 AM +0900","41.78159","-58.72832"
"","","","","","","","","","","","1","49589","25 February 2016 5:36:30 AM","25 February 2016 5:36:30 AM +0900","41.78891","-58.71025"
"","","","","","","","","","","","1","49588","25 February 2016 4:04:45 AM","25 February 2016 4:04:45 AM +0900","41.85139","-58.59575"
"","","","","","","","","","","","1","49587","25 February 2016 2:23:59 AM","25 February 2016 2:23:59 AM +0900","42.05612","-58.39654"
"","","","","","","","","","","","1","49586","24 February 2016 11:21:50 PM","24 February 2016 11:21:50 PM +0900","42.07459","-58.37713"
"","","","","","","","","","","","1","49584","24 February 2016 10:37:20 PM","24 February 2016 10:37:20 PM +0900","42.4869","-58.283"
"","","","","","","","","","","","1","49585","24 February 2016 9:40:08 PM","24 February 2016 9:40:08 PM +0900","42.13975","-58.35775"
"","","","","","","","","","","","1","49583","24 February 2016 6:57:05 PM","24 February 2016 6:57:05 PM +0900","42.47531","-58.25251"
"","","","","","","","","","","","1","49578","24 February 2016 10:18:03 AM","24 February 2016 10:18:03 AM +0900","42.77578","-58.18217"
"","","","","","","","","","","","1","49577","24 February 2016 9:21:19 AM","24 February 2016 9:21:19 AM +0900","42.80668","-58.18583"
"","","","","","","","","","","","1","49575","24 February 2016 6:51:03 AM","24 February 2016 6:51:03 AM +0900","42.95362","-58.22958"
"","","","","","","","","","","","1","49573","24 February 2016 5:50:55 AM","24 February 2016 5:50:55 AM +0900","42.9709","-58.17808"
"","","","","","","","","","","","1","49572","24 February 2016 2:33:22 AM","24 February 2016 2:33:22 AM +0900","44.33245","-51.47298"
"","","","","","","","","","","","1","49570","23 February 2016 9:58:46 PM","23 February 2016 9:58:46 PM +0900","43.20882","-58.06061"
"","","","","","","","","","","","1","49567","23 February 2016 7:58:57 PM","23 February 2016 7:58:57 PM +0900","43.26894","-58.07489"
"","","","","","","","","","","","1","49565","23 February 2016 7:23:06 PM","23 February 2016 7:23:06 PM +0900","43.27349","-58.0691"
"","","","","","","","","","","","1","49561","23 February 2016 6:21:20 PM","23 February 2016 6:21:20 PM +0900","43.29611","-58.04441"
"","","","","","","","","","","","1","49562","23 February 2016 6:17:37 PM","23 February 2016 6:17:37 PM +0900","43.68535","-55.53364"
"","","","","","","","","","","","1","49484","16 February 2016 5:19:44 PM","16 February 2016 5:19:44 PM +0900","44.72793","-54.9139"
"","","","","","","","","","","","1","49433","12 February 2016 3:27:55 PM","12 February 2016 3:27:55 PM +0900","43.48263","-51.98055"
"","","","","","","","","","","","1","49430","12 February 2016 10:13:31 AM","12 February 2016 10:13:31 AM +0900","43.32572","-52.29334"
"","","","","","","","","","","","1","49424","12 February 2016 6:05:03 AM","12 February 2016 6:05:03 AM +0900","43.16512","-52.56889"
"","","","","","","","","","","","1","49422","12 February 2016 1:28:58 AM","12 February 2016 1:28:58 AM +0900","42.77966","-52.72055"
"","","","","","","","","","","","1","49407","11 February 2016 4:56:14 AM","11 February 2016 4:56:14 AM +0900","42.49867","-53.8418"
"","","","","","","","","","","","1","49404","11 February 2016 1:42:30 AM","11 February 2016 1:42:30 AM +0900","42.4062","-54.15472"
"","","","","","","","","","","","1","49403","10 February 2016 11:06:50 PM","10 February 2016 11:06:50 PM +0900","42.34565","-54.3705"
"","","","","","","","","","","","1","49401","10 February 2016 9:31:27 PM","10 February 2016 9:31:27 PM +0900","42.33018","-54.46522"
"","","","","","","","","","","","1","49399","10 February 2016 7:48:42 PM","10 February 2016 7:48:42 PM +0900","42.3157","-54.58529"
"","","","","","","","","","","","1","49396","10 February 2016 7:09:50 PM","10 February 2016 7:09:50 PM +0900","42.30847","-54.63271"
"","","","","","","","","","","","1","49395","10 February 2016 6:27:49 PM","10 February 2016 6:27:49 PM +0900","42.29285","-54.69933"
"","","","","","","","","","","","1","49394","10 February 2016 6:07:10 PM","10 February 2016 6:07:10 PM +0900","42.2379","-54.71653"
"","","","","","","","","","","","1","49393","10 February 2016 5:32:53 PM","10 February 2016 5:32:53 PM +0900","42.23872","-54.64185"
"","","","","","","","","","","","1","49367","10 February 2016 3:52:25 PM","10 February 2016 3:52:25 PM +0900","42.21619","-54.8202"
"","","","","","","","","","","","1","49366","10 February 2016 2:10:56 PM","10 February 2016 2:10:56 PM +0900","42.23289","-54.77114"
"","","","","","","","","","","","1","49365","10 February 2016 10:53:05 AM","10 February 2016 10:53:05 AM +0900","42.15625","-55.24426"
"","","","","","","","","","","","1","49364","10 February 2016 9:17:37 AM","10 February 2016 9:17:37 AM +0900","42.23748","-54.95678"
"","","","","","","","","","","","1","49357","9 February 2016 7:18:30 PM","9 February 2016 7:18:30 PM +0900","42.04713","-56.30406"
"","","","","","","","","","","","1","49356","9 February 2016 6:34:05 PM","9 February 2016 6:34:05 PM +0900","42.02964","-56.40927"
"","","","","","","","","","","","1","49354","9 February 2016 5:41:03 PM","9 February 2016 5:41:03 PM +0900","42.02983","-56.41046"
"","","","","","","","","","","","1","49353","9 February 2016 5:39:22 PM","9 February 2016 5:39:22 PM +0900","42.03142","-56.41161"
"","","","","","","","","","","","1","49352","9 February 2016 5:21:24 PM","9 February 2016 5:21:24 PM +0900","42.02751","-56.43648"
"","","","","","","","","","","","1","49355","9 February 2016 4:53:54 PM","9 February 2016 4:53:54 PM +0900","42.01844","-56.47166"
"","","","","","","","","","","","1","49351","9 February 2016 4:00:38 PM","9 February 2016 4:00:38 PM +0900","42.00479","-56.54341"
"","","","","","","","","","","","1","49350","9 February 2016 2:18:03 PM","9 February 2016 2:18:03 PM +0900","41.9077","-56.99485"
"","","","","","","","","","","","1","49341","9 February 2016 7:40:41 AM","9 February 2016 7:40:41 AM +0900","41.92632","-57.02761"
"","","","","","","","","","","","1","49339","9 February 2016 6:59:23 AM","9 February 2016 6:59:23 AM +0900","42.11786","-56.87611"
"","","","","","","","","","","","1","49338","9 February 2016 6:15:06 AM","9 February 2016 6:15:06 AM +0900","42.22815","-56.91275"
"","","","","","","","","","","","1","49337","9 February 2016 5:16:26 AM","9 February 2016 5:16:26 AM +0900","42.50975","-57.41599"
"","","","","","","","","","","","1","49336","9 February 2016 2:05:23 AM","9 February 2016 2:05:23 AM +0900","42.49072","-57.47202"
"","","","","","","","","","","","1","49329","8 February 2016 9:02:47 AM","8 February 2016 9:02:47 AM +0900","42.74334","-58.31905"
"","","","","","","","","","","","1","49316","7 February 2016 2:49:51 PM","7 February 2016 2:49:51 PM +0900","42.87402","-58.26142"
"","","","","","","","","","","","1","49309","7 February 2016 7:19:44 AM","7 February 2016 7:19:44 AM +0900","42.78172","-58.03647"
"","","","","","","","","","","","1","49308","7 February 2016 7:11:10 AM","7 February 2016 7:11:10 AM +0900","42.78042","-58.03579"
"","","","","","","","","","","","1","49305","7 February 2016 5:40:08 AM","7 February 2016 5:40:08 AM +0900","42.73663","-58.00612"
"","","","","","","","","","","","1","49304","7 February 2016 4:08:30 AM","7 February 2016 4:08:30 AM +0900","42.73214","-58.02277"
"","","","","","","","","","","","1","49303","7 February 2016 12:30:09 AM","7 February 2016 12:30:09 AM +0900","42.47597","-57.89403"
"","","","","","","","","","","","1","49299","6 February 2016 6:05:48 PM","6 February 2016 6:05:48 PM +0900","42.61841","-58.10526"
"","","","","","","","","","","","1","49292","6 February 2016 4:39:48 PM","6 February 2016 4:39:48 PM +0900","42.64331","-58.10748"
"","","","","","","","","","","","1","49291","6 February 2016 2:52:30 PM","6 February 2016 2:52:30 PM +0900","42.72514","-58.13591"
"","","","","","","","","","","","1","49286","6 February 2016 10:39:31 AM","6 February 2016 10:39:31 AM +0900","42.2216","-57.36556"
"","","","","","","","","","","","1","49280","5 February 2016 9:31:29 PM","5 February 2016 9:31:29 PM +0900","42.74376","-58.06547"
"","","","","","","","","","","","1","49279","5 February 2016 6:33:10 PM","5 February 2016 6:33:10 PM +0900","42.77166","-58.06756"
"","","","","","","","","","","","1","49278","5 February 2016 5:43:21 PM","5 February 2016 5:43:21 PM +0900","42.82149","-58.13063"
"","","","","","","","","","","","1","49277","5 February 2016 4:49:39 PM","5 February 2016 4:49:39 PM +0900","42.95324","-58.37304"
"","","","","","","","","","","","1","49271","5 February 2016 10:09:28 AM","5 February 2016 10:09:28 AM +0900","43.05298","-58.29708"
"","","","","","","","","","","","1","49245","3 February 2016 9:58:57 AM","3 February 2016 9:58:57 AM +0900","45.1282","-55.78173"
"","","","","","","","","","","","1","49218","1 February 2016 2:14:42 PM","1 February 2016 2:14:42 PM +0900","44.78277","-55.68105"
"","","","","","","","","","","","1","49143","27 January 2016 9:01:56 AM","27 January 2016 9:01:56 AM +0900","44.34317","-54.51942"
"","","","","","","","","","","","1","49144","27 January 2016 7:48:01 AM","27 January 2016 7:48:01 AM +0900","44.28276","-54.49329"
"","","","","","","","","","","","1","49140","27 January 2016 4:28:57 AM","27 January 2016 4:28:57 AM +0900","44.29093","-54.482169999999996"
"","","","","","","","","","","","1","49132","26 January 2016 6:40:34 PM","26 January 2016 6:40:34 PM +0900","43.76895","-55.02805"
"","","","","","","","","","","","1","49131","26 January 2016 5:56:36 PM","26 January 2016 5:56:36 PM +0900","43.70734","-55.16351"
"","","","","","","","","","","","1","49129","26 January 2016 3:24:58 PM","26 January 2016 3:24:58 PM +0900","43.7553","-55.50616"
"","","","","","","","","","","","1","49126","26 January 2016 11:01:51 AM","26 January 2016 11:01:51 AM +0900","43.50394","-55.29998"
"","","","","","","","","","","","1","49123","25 January 2016 10:52:25 PM","25 January 2016 10:52:25 PM +0900","42.99784","-54.92252"
"","","","","","","","","","","","1","49124","25 January 2016 9:58:57 PM","25 January 2016 9:58:57 PM +0900","42.94396","-54.88094"
"","","","","","","","","","","","1","49120","25 January 2016 8:30:59 PM","25 January 2016 8:30:59 PM +0900","42.85427","-54.8265"
"","","","","","","","","","","","1","49119","25 January 2016 7:48:01 PM","25 January 2016 7:48:01 PM +0900","42.83544","-54.80783"
"","","","","","","","","","","","1","49117","25 January 2016 6:31:53 PM","25 January 2016 6:31:53 PM +0900","42.79641","-54.79764"
"","","","","","","","","","","","1","49116","25 January 2016 6:05:42 PM","25 January 2016 6:05:42 PM +0900","42.70743","-54.78987"
"","","","","","","","","","","","1","49114","25 January 2016 5:10:53 PM","25 January 2016 5:10:53 PM +0900","42.50968","-54.5794"
"","","","","","","","","","","","1","49112","25 January 2016 3:28:14 PM","25 January 2016 3:28:14 PM +0900","42.51709","-54.40335"
"","","","","","","","","","","","1","49096","24 January 2016 8:42:22 PM","24 January 2016 8:42:22 PM +0900","41.89956","-54.55358"
"","","","","","","","","","","","1","49092","24 January 2016 8:07:55 PM","24 January 2016 8:07:55 PM +0900","41.83845","-54.571"
"","","","","","","","","","","","1","49089","24 January 2016 7:02:32 PM","24 January 2016 7:02:32 PM +0900","41.83857","-54.57016"
"","","","","","","","","","","","1","49088","24 January 2016 6:30:29 PM","24 January 2016 6:30:29 PM +0900","40.76561","-54.83433"
"","","","","","","","","","","","1","49083","24 January 2016 3:41:09 PM","24 January 2016 3:41:09 PM +0900","41.13314","-54.6842"
"","","","","","","","","","","","1","49082","24 January 2016 2:00:21 PM","24 January 2016 2:00:21 PM +0900","40.79951","-54.84515"
"","","","","","","","","","","","1","49063","23 January 2016 5:20:30 PM","23 January 2016 5:20:30 PM +0900","40.98845","-54.53542"
"","","","","","","","","","","","1","49042","21 January 2016 6:52:53 PM","21 January 2016 6:52:53 PM +0900","40.60706","-54.46067"
"","","","","","","","","","","","1","49044","21 January 2016 6:04:48 PM","21 January 2016 6:04:48 PM +0900","40.7415","-54.53032"
"","","","","","","","","","","","1","49041","21 January 2016 5:57:12 PM","21 January 2016 5:57:12 PM +0900","40.58222","-54.43109"
"","","","","","","","","","","","1","49032","21 January 2016 9:27:11 AM","21 January 2016 9:27:11 AM +0900","40.79389","-54.52781"
"","","","","","","","","","","","1","49029","21 January 2016 4:12:41 AM","21 January 2016 4:12:41 AM +0900","40.95116","-54.58985"
"","","","","","","","","","","","1","49028","21 January 2016 3:57:43 AM","21 January 2016 3:57:43 AM +0900","40.88759","-54.77433"
"","","","","","","","","","","","1","49027","20 January 2016 11:46:39 PM","20 January 2016 11:46:39 PM +0900","41.06514","-54.96584"
"","","","","","","","","","","","1","49013","20 January 2016 7:26:29 PM","20 January 2016 7:26:29 PM +0900","41.20896","-54.99869"
"","","","","","","","","","","","1","49006","20 January 2016 4:53:53 PM","20 January 2016 4:53:53 PM +0900","41.33157","-54.99117"
"","","","","","","","","","","","1","49002","20 January 2016 8:56:21 AM","20 January 2016 8:56:21 AM +0900","41.43721","-54.92381"
"","","","","","","","","","","","1","49001","20 January 2016 8:08:54 AM","20 January 2016 8:08:54 AM +0900","41.44177","-54.90853"
"","","","","","","","","","","","1","48997","20 January 2016 5:51:19 AM","20 January 2016 5:51:19 AM +0900","41.41624","-55.14686"
"","","","","","","","","","","","1","48888","12 January 2016 8:05:39 PM","12 January 2016 8:05:39 PM +0900","45.09533","-55.06021"
"","","","","","","","","","","","1","48887","12 January 2016 7:36:26 PM","12 January 2016 7:36:26 PM +0900","45.36112","-54.86167"
"","","","","","","","","","","","1","48874","12 January 2016 9:14:35 AM","12 January 2016 9:14:35 AM +0900","44.90421","-55.19965"
"","","","","","","","","","","","1","48871","11 January 2016 11:26:52 PM","11 January 2016 11:26:52 PM +0900","44.43117","-55.52826"
"","","","","","","","","","","","1","48867","11 January 2016 9:48:05 PM","11 January 2016 9:48:05 PM +0900","44.33267","-55.71207"
"","","","","","","","","","","","1","48864","11 January 2016 7:52:35 PM","11 January 2016 7:52:35 PM +0900","44.25946","-55.71213"
"","","","","","","","","","","","1","48862","11 January 2016 7:11:04 PM","11 January 2016 7:11:04 PM +0900","44.1765","-55.71465"
"","","","","","","","","","","","1","48860","11 January 2016 6:52:00 PM","11 January 2016 6:52:00 PM +0900","44.16501","-55.71788"
"","","","","","","","","","","","1","48858","11 January 2016 6:11:21 PM","11 January 2016 6:11:21 PM +0900","44.16502","-55.71788"
"","","","","","","","","","","","1","48838","11 January 2016 12:49:45 AM","11 January 2016 12:49:45 AM +0900","42.91224","-56.58612"
"","","","","","","","","","","","1","48839","10 January 2016 11:44:47 PM","10 January 2016 11:44:47 PM +0900","42.49948","-56.30952"
"","","","","","","","","","","","1","48832","10 January 2016 7:22:04 PM","10 January 2016 7:22:04 PM +0900","42.57012","-56.14719"
"","","","","","","","","","","","1","48778","6 January 2016 7:25:07 PM","6 January 2016 7:25:07 PM +0900","41.93045","-55.54621"
"","","","","","","","","","","","1","48776","6 January 2016 6:24:21 PM","6 January 2016 6:24:21 PM +0900","41.97341","-55.53467"
"","","","","","","","","","","","1","48766","5 January 2016 5:22:38 AM","5 January 2016 5:22:38 AM +0900","42.39325","-55.35004"
"","","","","","","","","","","","1","48746","3 January 2016 2:18:51 AM","3 January 2016 2:18:51 AM +0900","43.06835","-55.58018"
"","","","","","","","","","","","1","48747","3 January 2016 12:54:27 AM","3 January 2016 12:54:27 AM +0900","43.14675","-55.51745"
"","","","","","","","","","","","1","48745","2 January 2016 11:12:55 PM","2 January 2016 11:12:55 PM +0900","43.20835","-55.46023"
"","","","","","","","","","","","1","48744","2 January 2016 10:29:01 PM","2 January 2016 10:29:01 PM +0900","43.24165","-55.43451"
"","","","","","","","","","","","1","48743","2 January 2016 9:33:42 PM","2 January 2016 9:33:42 PM +0900","43.27806","-55.40045"
"","","","","","","","","","","","1","48740","2 January 2016 7:53:34 PM","2 January 2016 7:53:34 PM +0900","43.53211","-55.18501"
"","","","","","","","","","","","1","48739","2 January 2016 5:39:06 PM","2 January 2016 5:39:06 PM +0900","43.57006","-55.18066"
"","","","","","","","","","","","1","48737","2 January 2016 4:28:36 PM","2 January 2016 4:28:36 PM +0900","43.4054","-55.1337"
"","","","","","","","","","","","1","48729","2 January 2016 4:10:25 AM","2 January 2016 4:10:25 AM +0900","44.06712","-55.14063"
"","","","","","","","","","","","1","48727","2 January 2016 2:29:09 AM","2 January 2016 2:29:09 AM +0900","44.1489","-55.15031"
"","","","","","","","","","","","1","48726","2 January 2016 12:46:41 AM","2 January 2016 12:46:41 AM +0900","44.09753","-54.40285"
"","","","","","","","","","","","1","48725","1 January 2016 11:37:53 PM","1 January 2016 11:37:53 PM +0900","44.10567","-54.36074"
"","","","","","","","","","","","1","48723","1 January 2016 9:52:12 PM","1 January 2016 9:52:12 PM +0900","44.59652","-54.23762"
"","","","","","","","","","","","1","48722","1 January 2016 8:10:06 PM","1 January 2016 8:10:06 PM +0900","44.55009","-54.08521"
"","","","","","","","","","","","1","48721","1 January 2016 7:43:56 PM","1 January 2016 7:43:56 PM +0900","44.53878","-54.09196"
